i,j,path1,path2,embedding_distance
56,595,images/image_149.jpg,images/image_95.jpg,0.12586653232574463
396,260,images/image_455.jpg,images/image_332.jpg,0.12587976455688477
540,35,images/image_585.jpg,images/image_13.jpg,0.12593722343444824
307,502,images/image_375.jpg,images/image_550.jpg,0.12594729661941528
288,333,images/image_358.jpg,images/image_399.jpg,0.126004159450531
584,553,images/image_85.jpg,images/image_597.jpg,0.12607192993164062
443,257,images/image_498.jpg,images/image_33.jpg,0.1261146068572998
587,251,images/image_88.jpg,images/image_324.jpg,0.1262022852897644
352,414,images/image_415.jpg,images/image_471.jpg,0.12620818614959717
363,257,images/image_425.jpg,images/image_33.jpg,0.12628823518753052
529,213,images/image_575.jpg,images/image_290.jpg,0.1262984275817871
259,118,images/image_331.jpg,images/image_204.jpg,0.1263188123703003
503,570,images/image_551.jpg,images/image_72.jpg,0.1263400912284851
325,552,images/image_391.jpg,images/image_596.jpg,0.12636548280715942
436,448,images/image_491.jpg,images/image_501.jpg,0.126381516456604
299,185,images/image_368.jpg,images/image_265.jpg,0.12638425827026367
230,336,images/image_305.jpg,images/image_400.jpg,0.12645357847213745
432,312,images/image_488.jpg,images/image_38.jpg,0.12645602226257324
101,46,images/image_19.jpg,images/image_14.jpg,0.12648802995681763
88,337,images/image_178.jpg,images/image_401.jpg,0.12649518251419067
487,463,images/image_537.jpg,images/image_515.jpg,0.12650400400161743
146,351,images/image_23.jpg,images/image_414.jpg,0.12651926279067993
385,236,images/image_445.jpg,images/image_310.jpg,0.1265195608139038
110,230,images/image_198.jpg,images/image_305.jpg,0.12652242183685303
115,230,images/image_201.jpg,images/image_305.jpg,0.12652242183685303
178,464,images/image_259.jpg,images/image_516.jpg,0.1265275478363037
503,506,images/image_551.jpg,images/image_554.jpg,0.12653648853302002
299,151,images/image_368.jpg,images/image_234.jpg,0.12658101320266724
206,312,images/image_284.jpg,images/image_38.jpg,0.12658554315567017
477,582,images/image_528.jpg,images/image_83.jpg,0.12659895420074463
480,201,images/image_530.jpg,images/image_28.jpg,0.12660986185073853
423,305,images/image_48.jpg,images/image_373.jpg,0.12661045789718628
549,327,images/image_593.jpg,images/image_393.jpg,0.12670791149139404
477,139,images/image_528.jpg,images/image_223.jpg,0.12674689292907715
396,539,images/image_455.jpg,images/image_584.jpg,0.1268327236175537
333,476,images/image_399.jpg,images/image_527.jpg,0.12686419486999512
352,149,images/image_415.jpg,images/image_232.jpg,0.12686806917190552
557,35,images/image_60.jpg,images/image_13.jpg,0.1268751621246338
304,185,images/image_372.jpg,images/image_265.jpg,0.12690412998199463
304,151,images/image_372.jpg,images/image_234.jpg,0.12694251537322998
535,571,images/image_580.jpg,images/image_73.jpg,0.12694859504699707
535,298,images/image_580.jpg,images/image_367.jpg,0.12694859504699707
512,163,images/image_56.jpg,images/image_245.jpg,0.12695157527923584
352,219,images/image_415.jpg,images/image_296.jpg,0.12699687480926514
247,201,images/image_320.jpg,images/image_28.jpg,0.12702125310897827
99,264,images/image_188.jpg,images/image_336.jpg,0.12702709436416626
523,463,images/image_57.jpg,images/image_515.jpg,0.1271265745162964
109,597,images/image_197.jpg,images/image_97.jpg,0.12717878818511963
486,463,images/image_536.jpg,images/image_515.jpg,0.12720441818237305
432,449,images/image_488.jpg,images/image_502.jpg,0.12725955247879028
369,258,images/image_430.jpg,images/image_330.jpg,0.12727409601211548
383,264,images/image_443.jpg,images/image_336.jpg,0.12728393077850342
367,337,images/image_429.jpg,images/image_401.jpg,0.12729084491729736
144,315,images/image_228.jpg,images/image_382.jpg,0.1272977590560913
487,160,images/image_537.jpg,images/image_242.jpg,0.12734460830688477
293,358,images/image_362.jpg,images/image_420.jpg,0.1273471713066101
299,476,images/image_368.jpg,images/image_527.jpg,0.1273820400238037
99,477,images/image_188.jpg,images/image_528.jpg,0.12739288806915283
487,483,images/image_537.jpg,images/image_533.jpg,0.12745094299316406
352,479,images/image_415.jpg,images/image_53.jpg,0.12747132778167725
333,187,images/image_399.jpg,images/image_267.jpg,0.12747544050216675
307,241,images/image_375.jpg,images/image_315.jpg,0.12748587131500244
307,359,images/image_375.jpg,images/image_421.jpg,0.12752830982208252
487,467,images/image_537.jpg,images/image_519.jpg,0.1275935173034668
436,152,images/image_491.jpg,images/image_235.jpg,0.12766027450561523
72,464,images/image_163.jpg,images/image_516.jpg,0.12766772508621216
126,27,images/image_211.jpg,images/image_122.jpg,0.12770485877990723
584,258,images/image_85.jpg,images/image_330.jpg,0.12775546312332153
459,264,images/image_511.jpg,images/image_336.jpg,0.12776249647140503
367,386,images/image_429.jpg,images/image_446.jpg,0.12778419256210327
64,264,images/image_156.jpg,images/image_336.jpg,0.12780386209487915
527,84,images/image_573.jpg,images/image_174.jpg,0.12781298160552979
554,376,images/image_598.jpg,images/image_437.jpg,0.12783247232437134
496,275,images/image_545.jpg,images/image_346.jpg,0.12784451246261597
146,589,images/image_23.jpg,images/image_9.jpg,0.12787508964538574
535,513,images/image_580.jpg,images/image_560.jpg,0.12787997722625732
472,175,images/image_523.jpg,images/image_256.jpg,0.12789589166641235
472,17,images/image_523.jpg,images/image_113.jpg,0.12792080640792847
304,476,images/image_372.jpg,images/image_527.jpg,0.12793338298797607
523,483,images/image_57.jpg,images/image_533.jpg,0.12793368101119995
523,160,images/image_57.jpg,images/image_242.jpg,0.12798285484313965
523,467,images/image_57.jpg,images/image_519.jpg,0.12801986932754517
230,324,images/image_305.jpg,images/image_390.jpg,0.12802249193191528
486,483,images/image_536.jpg,images/image_533.jpg,0.12802410125732422
299,187,images/image_368.jpg,images/image_267.jpg,0.12804162502288818
164,224,images/image_246.jpg,images/image_30.jpg,0.12804216146469116
486,160,images/image_536.jpg,images/image_242.jpg,0.12804383039474487
352,411,images/image_415.jpg,images/image_469.jpg,0.128045916557312
585,289,images/image_86.jpg,images/image_359.jpg,0.12810355424880981
64,477,images/image_156.jpg,images/image_528.jpg,0.12813979387283325
486,467,images/image_536.jpg,images/image_519.jpg,0.12814056873321533
555,352,images/image_599.jpg,images/image_415.jpg,0.12815409898757935
62,297,images/image_154.jpg,images/image_366.jpg,0.12818747758865356
464,498,images/image_516.jpg,images/image_547.jpg,0.1282145380973816
459,477,images/image_511.jpg,images/image_528.jpg,0.12823045253753662
387,41,images/image_447.jpg,images/image_135.jpg,0.12829136848449707
572,361,images/image_74.jpg,images/image_423.jpg,0.1282990574836731
472,312,images/image_523.jpg,images/image_38.jpg,0.12832266092300415
206,17,images/image_284.jpg,images/image_113.jpg,0.12836116552352905
230,107,images/image_305.jpg,images/image_195.jpg,0.1283864974975586
572,123,images/image_74.jpg,images/image_209.jpg,0.1284162998199463
339,355,images/image_403.jpg,images/image_418.jpg,0.12843286991119385
109,297,images/image_197.jpg,images/image_366.jpg,0.1285313367843628
304,187,images/image_372.jpg,images/image_267.jpg,0.12860119342803955
423,159,images/image_48.jpg,images/image_241.jpg,0.12863731384277344
512,536,images/image_56.jpg,images/image_581.jpg,0.12864309549331665
339,482,images/image_403.jpg,images/image_532.jpg,0.12869757413864136
307,103,images/image_375.jpg,images/image_191.jpg,0.12871712446212769
146,422,images/image_23.jpg,images/image_479.jpg,0.1287732720375061
421,205,images/image_478.jpg,images/image_283.jpg,0.12879341840744019
230,565,images/image_305.jpg,images/image_68.jpg,0.1287943720817566
62,160,images/image_154.jpg,images/image_242.jpg,0.12881815433502197
527,572,images/image_573.jpg,images/image_74.jpg,0.12883341312408447
369,138,images/image_430.jpg,images/image_222.jpg,0.12885987758636475
333,26,images/image_399.jpg,images/image_121.jpg,0.1288663148880005
480,258,images/image_530.jpg,images/image_330.jpg,0.1289198398590088
146,518,images/image_23.jpg,images/image_565.jpg,0.12896257638931274
230,548,images/image_305.jpg,images/image_592.jpg,0.12898504734039307
322,574,images/image_389.jpg,images/image_76.jpg,0.12898796796798706
182,39,images/image_262.jpg,images/image_133.jpg,0.12898844480514526
432,510,images/image_488.jpg,images/image_558.jpg,0.12899994850158691
500,140,images/image_549.jpg,images/image_224.jpg,0.12902939319610596
584,138,images/image_85.jpg,images/image_222.jpg,0.12903767824172974
427,112,images/image_483.jpg,images/image_2.jpg,0.12916362285614014
572,500,images/image_74.jpg,images/image_549.jpg,0.1291683316230774
333,189,images/image_399.jpg,images/image_269.jpg,0.1291886568069458
418,464,images/image_475.jpg,images/image_516.jpg,0.129200279712677
438,574,images/image_493.jpg,images/image_76.jpg,0.12926477193832397
562,318,images/image_65.jpg,images/image_385.jpg,0.12929391860961914
59,230,images/image_151.jpg,images/image_305.jpg,0.12930649518966675
304,26,images/image_372.jpg,images/image_121.jpg,0.12933087348937988
562,265,images/image_65.jpg,images/image_337.jpg,0.12933838367462158
383,218,images/image_443.jpg,images/image_295.jpg,0.12934911251068115
549,277,images/image_593.jpg,images/image_348.jpg,0.12942379713058472
339,26,images/image_403.jpg,images/image_121.jpg,0.12943828105926514
383,477,images/image_443.jpg,images/image_528.jpg,0.12944048643112183
307,374,images/image_375.jpg,images/image_435.jpg,0.1294611096382141
299,189,images/image_368.jpg,images/image_269.jpg,0.1294630765914917
587,37,images/image_88.jpg,images/image_131.jpg,0.12946408987045288
230,447,images/image_305.jpg,images/image_500.jpg,0.12947511672973633
487,597,images/image_537.jpg,images/image_97.jpg,0.12957286834716797
423,344,images/image_48.jpg,images/image_408.jpg,0.12957638502120972
304,380,images/image_372.jpg,images/image_440.jpg,0.12962037324905396
88,39,images/image_178.jpg,images/image_133.jpg,0.12963175773620605
48,257,images/image_141.jpg,images/image_33.jpg,0.12963593006134033
472,514,images/image_523.jpg,images/image_561.jpg,0.12967032194137573
15,421,images/image_111.jpg,images/image_478.jpg,0.12970203161239624
15,87,images/image_111.jpg,images/image_177.jpg,0.12972676753997803
527,169,images/image_573.jpg,images/image_250.jpg,0.129799485206604
255,322,images/image_328.jpg,images/image_389.jpg,0.12980538606643677
230,393,images/image_305.jpg,images/image_452.jpg,0.1298179030418396
88,514,images/image_178.jpg,images/image_561.jpg,0.12982314825057983
465,271,images/image_517.jpg,images/image_342.jpg,0.12982618808746338
333,388,images/image_399.jpg,images/image_448.jpg,0.12984025478363037
475,574,images/image_526.jpg,images/image_76.jpg,0.12991344928741455
522,196,images/image_569.jpg,images/image_275.jpg,0.12994402647018433
247,258,images/image_320.jpg,images/image_330.jpg,0.1299760341644287
511,201,images/image_559.jpg,images/image_28.jpg,0.1299877166748047
307,7,images/image_375.jpg,images/image_104.jpg,0.12999194860458374
230,488,images/image_305.jpg,images/image_538.jpg,0.13000136613845825
255,438,images/image_328.jpg,images/image_493.jpg,0.13000810146331787
523,597,images/image_57.jpg,images/image_97.jpg,0.13001161813735962
465,257,images/image_517.jpg,images/image_33.jpg,0.13001251220703125
224,415,images/image_30.jpg,images/image_472.jpg,0.1300230622291565
523,358,images/image_57.jpg,images/image_420.jpg,0.13004958629608154
12,39,images/image_109.jpg,images/image_133.jpg,0.13008159399032593
182,432,images/image_262.jpg,images/image_488.jpg,0.1300886869430542
529,507,images/image_575.jpg,images/image_555.jpg,0.1300983428955078
529,65,images/image_575.jpg,images/image_157.jpg,0.1300983428955078
511,553,images/image_559.jpg,images/image_597.jpg,0.13012468814849854
486,597,images/image_536.jpg,images/image_97.jpg,0.13013184070587158
380,26,images/image_440.jpg,images/image_121.jpg,0.13016217947006226
322,453,images/image_389.jpg,images/image_506.jpg,0.13016676902770996
304,189,images/image_372.jpg,images/image_269.jpg,0.13017487525939941
181,194,images/image_261.jpg,images/image_273.jpg,0.13022345304489136
70,354,images/image_161.jpg,images/image_417.jpg,0.13023459911346436
299,388,images/image_368.jpg,images/image_448.jpg,0.13025712966918945
512,61,images/image_56.jpg,images/image_153.jpg,0.1302751898765564
385,84,images/image_445.jpg,images/image_174.jpg,0.13034439086914062
528,463,images/image_574.jpg,images/image_515.jpg,0.13034456968307495
438,453,images/image_493.jpg,images/image_506.jpg,0.13041222095489502
578,264,images/image_8.jpg,images/image_336.jpg,0.1304178237915039
293,463,images/image_362.jpg,images/image_515.jpg,0.13042175769805908
423,513,images/image_48.jpg,images/image_560.jpg,0.1304512619972229
150,39,images/image_233.jpg,images/image_133.jpg,0.13045459985733032
480,138,images/image_530.jpg,images/image_222.jpg,0.13051778078079224
527,25,images/image_573.jpg,images/image_120.jpg,0.13056540489196777
101,421,images/image_19.jpg,images/image_478.jpg,0.1305726170539856
472,359,images/image_523.jpg,images/image_421.jpg,0.13061589002609253
101,87,images/image_19.jpg,images/image_177.jpg,0.13067543506622314
247,138,images/image_320.jpg,images/image_222.jpg,0.1306757926940918
512,217,images/image_56.jpg,images/image_294.jpg,0.130726158618927
255,475,images/image_328.jpg,images/image_526.jpg,0.13072651624679565
423,4,images/image_48.jpg,images/image_101.jpg,0.13075435161590576
190,574,images/image_27.jpg,images/image_76.jpg,0.13077020645141602
538,165,images/image_583.jpg,images/image_247.jpg,0.13082283735275269
562,412,images/image_65.jpg,images/image_47.jpg,0.13084274530410767
304,388,images/image_372.jpg,images/image_448.jpg,0.1308523416519165
528,467,images/image_574.jpg,images/image_519.jpg,0.13085567951202393
230,330,images/image_305.jpg,images/image_396.jpg,0.13089746236801147
383,11,images/image_443.jpg,images/image_108.jpg,0.13092851638793945
444,505,images/image_499.jpg,images/image_553.jpg,0.13094699382781982
15,259,images/image_111.jpg,images/image_331.jpg,0.1309502124786377
44,204,images/image_138.jpg,images/image_282.jpg,0.13096606731414795
293,467,images/image_362.jpg,images/image_519.jpg,0.13097113370895386
528,483,images/image_574.jpg,images/image_533.jpg,0.13100987672805786
423,256,images/image_48.jpg,images/image_329.jpg,0.1310563087463379
293,483,images/image_362.jpg,images/image_533.jpg,0.13105642795562744
453,475,images/image_506.jpg,images/image_526.jpg,0.13109451532363892
528,160,images/image_574.jpg,images/image_242.jpg,0.13110220432281494
472,241,images/image_523.jpg,images/image_315.jpg,0.13112258911132812
80,569,images/image_170.jpg,images/image_71.jpg,0.13113147020339966
220,464,images/image_297.jpg,images/image_516.jpg,0.1311456561088562
487,297,images/image_537.jpg,images/image_366.jpg,0.131178081035614
293,160,images/image_362.jpg,images/image_242.jpg,0.13119769096374512
570,470,images/image_72.jpg,images/image_521.jpg,0.1312083601951599
12,432,images/image_109.jpg,images/image_488.jpg,0.13122987747192383
529,173,images/image_575.jpg,images/image_254.jpg,0.1312577724456787
421,401,images/image_478.jpg,images/image_46.jpg,0.13126903772354126
423,298,images/image_48.jpg,images/image_367.jpg,0.13127869367599487
333,414,images/image_399.jpg,images/image_471.jpg,0.13128697872161865
62,463,images/image_154.jpg,images/image_515.jpg,0.13132494688034058
396,217,images/image_455.jpg,images/image_294.jpg,0.1313263177871704
570,408,images/image_72.jpg,images/image_466.jpg,0.1313343048095703
367,467,images/image_429.jpg,images/image_519.jpg,0.13137000799179077
496,575,images/image_545.jpg,images/image_77.jpg,0.1313844919204712
44,230,images/image_138.jpg,images/image_305.jpg,0.13139057159423828
62,467,images/image_154.jpg,images/image_519.jpg,0.1313953399658203
304,119,images/image_372.jpg,images/image_205.jpg,0.1314043402671814
522,346,images/image_569.jpg,images/image_41.jpg,0.13146978616714478
333,49,images/image_399.jpg,images/image_142.jpg,0.13147008419036865
255,190,images/image_328.jpg,images/image_27.jpg,0.13147521018981934
240,322,images/image_314.jpg,images/image_389.jpg,0.1314777135848999
432,88,images/image_488.jpg,images/image_178.jpg,0.13148987293243408
523,297,images/image_57.jpg,images/image_366.jpg,0.13154757022857666
150,432,images/image_233.jpg,images/image_488.jpg,0.13157987594604492
333,533,images/image_399.jpg,images/image_579.jpg,0.13163042068481445
486,297,images/image_536.jpg,images/image_366.jpg,0.13165932893753052
584,157,images/image_85.jpg,images/image_24.jpg,0.13166791200637817
240,438,images/image_314.jpg,images/image_493.jpg,0.13169801235198975
253,505,images/image_326.jpg,images/image_553.jpg,0.1316993236541748
529,394,images/image_575.jpg,images/image_453.jpg,0.13170671463012695
182,230,images/image_262.jpg,images/image_305.jpg,0.13172101974487305
486,358,images/image_536.jpg,images/image_420.jpg,0.1317225694656372
383,296,images/image_443.jpg,images/image_365.jpg,0.1317305564880371
585,492,images/image_86.jpg,images/image_541.jpg,0.13173139095306396
101,259,images/image_19.jpg,images/image_331.jpg,0.13178586959838867
556,423,images/image_6.jpg,images/image_48.jpg,0.1318148970603943
304,49,images/image_372.jpg,images/image_142.jpg,0.1318860650062561
453,190,images/image_506.jpg,images/image_27.jpg,0.13189786672592163
562,311,images/image_65.jpg,images/image_379.jpg,0.13190627098083496
512,243,images/image_56.jpg,images/image_317.jpg,0.13195204734802246
62,597,images/image_154.jpg,images/image_97.jpg,0.1320202350616455
333,149,images/image_399.jpg,images/image_232.jpg,0.13204753398895264
299,414,images/image_368.jpg,images/image_471.jpg,0.13206475973129272
427,208,images/image_483.jpg,images/image_286.jpg,0.13210785388946533
465,1,images/image_517.jpg,images/image_1.jpg,0.13215893507003784
570,203,images/image_72.jpg,images/image_281.jpg,0.13220810890197754
70,261,images/image_161.jpg,images/image_333.jpg,0.1322454810142517
62,483,images/image_154.jpg,images/image_533.jpg,0.13227176666259766
304,533,images/image_372.jpg,images/image_579.jpg,0.1322726011276245
304,414,images/image_372.jpg,images/image_471.jpg,0.13229143619537354
63,264,images/image_155.jpg,images/image_336.jpg,0.1324000358581543
240,475,images/image_314.jpg,images/image_526.jpg,0.1324160099029541
578,218,images/image_8.jpg,images/image_295.jpg,0.13243019580841064
515,346,images/image_562.jpg,images/image_41.jpg,0.13254457712173462
333,380,images/image_399.jpg,images/image_440.jpg,0.13258522748947144
204,330,images/image_282.jpg,images/image_396.jpg,0.13259291648864746
574,218,images/image_76.jpg,images/image_295.jpg,0.13260430097579956
396,163,images/image_455.jpg,images/image_245.jpg,0.13261163234710693
529,360,images/image_575.jpg,images/image_422.jpg,0.13264238834381104
527,93,images/image_573.jpg,images/image_182.jpg,0.1326635479927063
150,307,images/image_233.jpg,images/image_375.jpg,0.1326831579208374
477,578,images/image_528.jpg,images/image_8.jpg,0.13274341821670532
367,597,images/image_429.jpg,images/image_97.jpg,0.13277363777160645
528,193,images/image_574.jpg,images/image_272.jpg,0.13277852535247803
230,420,images/image_305.jpg,images/image_477.jpg,0.13278710842132568
396,243,images/image_455.jpg,images/image_317.jpg,0.13278728723526
12,230,images/image_109.jpg,images/image_305.jpg,0.13283252716064453
528,597,images/image_574.jpg,images/image_97.jpg,0.13289666175842285
588,570,images/image_89.jpg,images/image_72.jpg,0.1329103708267212
293,597,images/image_362.jpg,images/image_97.jpg,0.1329636573791504
304,149,images/image_372.jpg,images/image_232.jpg,0.13300037384033203
511,258,images/image_559.jpg,images/image_330.jpg,0.13302183151245117
255,218,images/image_328.jpg,images/image_295.jpg,0.13314419984817505
150,230,images/image_233.jpg,images/image_305.jpg,0.13316887617111206
512,474,images/image_56.jpg,images/image_525.jpg,0.13317298889160156
70,126,images/image_161.jpg,images/image_211.jpg,0.13318175077438354
240,190,images/image_314.jpg,images/image_27.jpg,0.13320249319076538
299,149,images/image_368.jpg,images/image_232.jpg,0.13320332765579224
288,352,images/image_358.jpg,images/image_415.jpg,0.13321703672409058
70,570,images/image_161.jpg,images/image_72.jpg,0.13325202465057373
449,494,images/image_502.jpg,images/image_543.jpg,0.13326966762542725
367,297,images/image_429.jpg,images/image_366.jpg,0.13327980041503906
36,224,images/image_130.jpg,images/image_30.jpg,0.13331741094589233
585,424,images/image_86.jpg,images/image_480.jpg,0.13337814807891846
240,218,images/image_314.jpg,images/image_295.jpg,0.1334139108657837
480,157,images/image_530.jpg,images/image_24.jpg,0.133417010307312
522,84,images/image_569.jpg,images/image_174.jpg,0.13348990678787231
522,235,images/image_569.jpg,images/image_31.jpg,0.1335119605064392
522,239,images/image_569.jpg,images/image_313.jpg,0.13357025384902954
487,358,images/image_537.jpg,images/image_420.jpg,0.13357561826705933
44,117,images/image_138.jpg,images/image_203.jpg,0.13359206914901733
109,358,images/image_197.jpg,images/image_420.jpg,0.1336047649383545
453,218,images/image_506.jpg,images/image_295.jpg,0.13361841440200806
325,295,images/image_391.jpg,images/image_364.jpg,0.13365036249160767
270,239,images/image_341.jpg,images/image_313.jpg,0.1336979866027832
70,506,images/image_161.jpg,images/image_554.jpg,0.1337447166442871
477,517,images/image_528.jpg,images/image_564.jpg,0.1337801218032837
80,117,images/image_170.jpg,images/image_203.jpg,0.13378500938415527
511,138,images/image_559.jpg,images/image_222.jpg,0.13380342721939087
510,494,images/image_558.jpg,images/image_543.jpg,0.13382089138031006
548,146,images/image_592.jpg,images/image_23.jpg,0.13386201858520508
587,260,images/image_88.jpg,images/image_332.jpg,0.1338757872581482
588,506,images/image_89.jpg,images/image_554.jpg,0.1338769793510437
396,474,images/image_455.jpg,images/image_525.jpg,0.13388383388519287
586,516,images/image_87.jpg,images/image_563.jpg,0.13395607471466064
333,302,images/image_399.jpg,images/image_370.jpg,0.13401007652282715
421,338,images/image_478.jpg,images/image_402.jpg,0.13404375314712524
383,531,images/image_443.jpg,images/image_577.jpg,0.13412082195281982
182,307,images/image_262.jpg,images/image_375.jpg,0.13412398099899292
230,449,images/image_305.jpg,images/image_502.jpg,0.13415855169296265
204,324,images/image_282.jpg,images/image_390.jpg,0.13418060541152954
505,588,images/image_553.jpg,images/image_89.jpg,0.13419604301452637
178,224,images/image_259.jpg,images/image_30.jpg,0.13428258895874023
430,574,images/image_486.jpg,images/image_76.jpg,0.13428950309753418
477,162,images/image_528.jpg,images/image_244.jpg,0.1342986822128296
528,297,images/image_574.jpg,images/image_366.jpg,0.13435161113739014
230,312,images/image_305.jpg,images/image_38.jpg,0.13439524173736572
15,596,images/image_111.jpg,images/image_96.jpg,0.13442504405975342
420,494,images/image_477.jpg,images/image_543.jpg,0.13443714380264282
449,125,images/image_502.jpg,images/image_210.jpg,0.13446825742721558
586,360,images/image_87.jpg,images/image_422.jpg,0.13446825742721558
293,297,images/image_362.jpg,images/image_366.jpg,0.13446837663650513
63,218,images/image_155.jpg,images/image_295.jpg,0.1345006823539734
396,536,images/image_455.jpg,images/image_581.jpg,0.13452160358428955
224,444,images/image_30.jpg,images/image_499.jpg,0.13452738523483276
393,146,images/image_452.jpg,images/image_23.jpg,0.1345881223678589
477,574,images/image_528.jpg,images/image_76.jpg,0.13459467887878418
472,97,images/image_523.jpg,images/image_186.jpg,0.1346014142036438
12,307,images/image_109.jpg,images/image_375.jpg,0.1346062421798706
294,239,images/image_363.jpg,images/image_313.jpg,0.13462615013122559
587,539,images/image_88.jpg,images/image_584.jpg,0.1346297264099121
293,193,images/image_362.jpg,images/image_272.jpg,0.13464903831481934
515,235,images/image_562.jpg,images/image_31.jpg,0.13471215963363647
333,119,images/image_399.jpg,images/image_205.jpg,0.1347145438194275
447,146,images/image_500.jpg,images/image_23.jpg,0.13473927974700928
339,49,images/image_403.jpg,images/image_142.jpg,0.1347510814666748
204,565,images/image_282.jpg,images/image_68.jpg,0.13478225469589233
588,354,images/image_89.jpg,images/image_417.jpg,0.13483142852783203
44,569,images/image_138.jpg,images/image_71.jpg,0.13484376668930054
544,355,images/image_589.jpg,images/image_418.jpg,0.13486498594284058
586,394,images/image_87.jpg,images/image_453.jpg,0.13488531112670898
63,477,images/image_155.jpg,images/image_528.jpg,0.13489902019500732
477,546,images/image_528.jpg,images/image_590.jpg,0.13494694232940674
578,11,images/image_8.jpg,images/image_108.jpg,0.1349583864212036
333,219,images/image_399.jpg,images/image_296.jpg,0.1349736452102661
586,173,images/image_87.jpg,images/image_254.jpg,0.13498800992965698
117,330,images/image_203.jpg,images/image_396.jpg,0.13498955965042114
325,298,images/image_391.jpg,images/image_367.jpg,0.1349974274635315
325,571,images/image_391.jpg,images/image_73.jpg,0.1349974274635315
557,78,images/image_60.jpg,images/image_169.jpg,0.13504981994628906
510,125,images/image_558.jpg,images/image_210.jpg,0.13506805896759033
255,430,images/image_328.jpg,images/image_486.jpg,0.1350799798965454
339,533,images/image_403.jpg,images/image_579.jpg,0.13510745763778687
544,482,images/image_589.jpg,images/image_532.jpg,0.1351633071899414
538,392,images/image_583.jpg,images/image_451.jpg,0.1351635456085205
449,468,images/image_502.jpg,images/image_52.jpg,0.13521993160247803
449,285,images/image_502.jpg,images/image_355.jpg,0.13522779941558838
255,477,images/image_328.jpg,images/image_528.jpg,0.13524538278579712
299,302,images/image_368.jpg,images/image_370.jpg,0.13527119159698486
588,261,images/image_89.jpg,images/image_333.jpg,0.13528698682785034
368,132,images/image_43.jpg,images/image_217.jpg,0.1353132128715515
511,157,images/image_559.jpg,images/image_24.jpg,0.1353505253791809
578,296,images/image_8.jpg,images/image_365.jpg,0.1353919506072998
430,453,images/image_486.jpg,images/image_506.jpg,0.13547790050506592
548,39,images/image_592.jpg,images/image_133.jpg,0.13551634550094604
528,469,images/image_574.jpg,images/image_520.jpg,0.13551825284957886
240,477,images/image_314.jpg,images/image_528.jpg,0.13553458452224731
420,125,images/image_477.jpg,images/image_210.jpg,0.13559240102767944
80,204,images/image_170.jpg,images/image_282.jpg,0.13561224937438965
325,513,images/image_391.jpg,images/image_560.jpg,0.1356298327445984
453,477,images/image_506.jpg,images/image_528.jpg,0.1356772780418396
368,236,images/image_43.jpg,images/image_310.jpg,0.13568907976150513
230,510,images/image_305.jpg,images/image_558.jpg,0.13569402694702148
387,257,images/image_447.jpg,images/image_33.jpg,0.13570129871368408
512,103,images/image_56.jpg,images/image_191.jpg,0.13574212789535522
585,277,images/image_86.jpg,images/image_348.jpg,0.1357629895210266
253,464,images/image_326.jpg,images/image_516.jpg,0.13576745986938477
432,548,images/image_488.jpg,images/image_592.jpg,0.13577800989151
367,483,images/image_429.jpg,images/image_533.jpg,0.1357828974723816
510,468,images/image_558.jpg,images/image_52.jpg,0.13581758737564087
510,285,images/image_558.jpg,images/image_355.jpg,0.13582348823547363
586,65,images/image_87.jpg,images/image_157.jpg,0.1358770728111267
586,507,images/image_87.jpg,images/image_555.jpg,0.1358770728111267
449,267,images/image_502.jpg,images/image_339.jpg,0.13591903448104858
367,463,images/image_429.jpg,images/image_515.jpg,0.13592815399169922
581,78,images/image_82.jpg,images/image_169.jpg,0.13596689701080322
447,39,images/image_500.jpg,images/image_133.jpg,0.13605046272277832
230,146,images/image_305.jpg,images/image_23.jpg,0.1360514760017395
367,160,images/image_429.jpg,images/image_242.jpg,0.13607120513916016
472,108,images/image_523.jpg,images/image_196.jpg,0.13615959882736206
538,76,images/image_583.jpg,images/image_167.jpg,0.1362605094909668
110,204,images/image_198.jpg,images/image_282.jpg,0.1362844705581665
115,204,images/image_201.jpg,images/image_282.jpg,0.1362844705581665
330,569,images/image_396.jpg,images/image_71.jpg,0.13629508018493652
299,26,images/image_368.jpg,images/image_121.jpg,0.13630378246307373
420,468,images/image_477.jpg,images/image_52.jpg,0.13630592823028564
432,447,images/image_488.jpg,images/image_500.jpg,0.13632291555404663
538,381,images/image_583.jpg,images/image_441.jpg,0.1363697052001953
420,285,images/image_477.jpg,images/image_355.jpg,0.13637101650238037
548,88,images/image_592.jpg,images/image_178.jpg,0.13638335466384888
393,39,images/image_452.jpg,images/image_133.jpg,0.13639909029006958
512,342,images/image_56.jpg,images/image_406.jpg,0.136488139629364
538,229,images/image_583.jpg,images/image_304.jpg,0.13650858402252197
522,538,images/image_569.jpg,images/image_583.jpg,0.1365153193473816
510,267,images/image_558.jpg,images/image_339.jpg,0.13651615381240845
477,232,images/image_528.jpg,images/image_307.jpg,0.1365794539451599
393,432,images/image_452.jpg,images/image_488.jpg,0.13665735721588135
204,488,images/image_282.jpg,images/image_538.jpg,0.1366901993751526
540,78,images/image_585.jpg,images/image_169.jpg,0.13671696186065674
527,466,images/image_573.jpg,images/image_518.jpg,0.13672620058059692
557,8,images/image_60.jpg,images/image_105.jpg,0.13672912120819092
398,163,images/image_457.jpg,images/image_245.jpg,0.1367473602294922
